datetime,scenario,requests
2023-03-08T04:00:00.000000,high,2476
2023-03-08T05:00:00.000000,high,4084
2023-03-08T06:00:00.000000,high,7231
2023-03-08T07:00:00.000000,high,11466
2023-03-08T08:00:00.000000,high,25360
2023-03-08T09:00:00.000000,high,35328
2023-03-08T10:00:00.000000,high,54231
2023-03-08T11:00:00.000000,high,33982
2023-03-08T12:00:00.000000,high,43006
2023-03-08T13:00:00.000000,high,45576
2023-03-08T14:00:00.000000,high,35172
2023-03-08T15:00:00.000000,high,60070
2023-03-08T16:00:00.000000,high,29155
2023-03-08T17:00:00.000000,high,30711
2023-03-08T18:00:00.000000,high,22729
2023-03-08T19:00:00.000000,high,19873
2023-03-08T20:00:00.000000,high,17986
2023-03-08T21:00:00.000000,high,14655
2023-03-08T22:00:00.000000,high,13665
2023-03-08T23:00:00.000000,high,12553
2023-03-09T00:00:00.000000,high,8361
2023-03-09T01:00:00.000000,high,5263
2023-03-09T02:00:00.000000,high,9764
2023-03-09T03:00:00.000000,high,2277
2023-03-09T04:00:00.000000,high,6451
2023-03-09T05:00:00.000000,high,4017
2023-03-09T06:00:00.000000,high,7953
2023-03-09T07:00:00.000000,high,21372
2023-03-09T08:00:00.000000,high,25024
2023-03-09T09:00:00.000000,high,29964
2023-03-09T10:00:00.000000,high,33603
2023-03-09T11:00:00.000000,high,42141
2023-03-09T12:00:00.000000,high,40957
2023-03-09T13:00:00.000000,high,32362
2023-03-09T14:00:00.000000,high,38325
2023-03-09T15:00:00.000000,high,30234
2023-03-09T16:00:00.000000,high,35263
2023-03-09T17:00:00.000000,high,29916
2023-03-09T18:00:00.000000,high,23212
2023-03-09T19:00:00.000000,high,24366
2023-03-09T20:00:00.000000,high,19027
2023-03-09T21:00:00.000000,high,17580
2023-03-09T22:00:00.000000,high,14154
2023-03-09T23:00:00.000000,high,9885
2023-03-10T00:00:00.000000,high,8335
2023-03-10T01:00:00.000000,high,6550
2023-03-10T02:00:00.000000,high,4305
2023-03-10T03:00:00.000000,high,2850
2023-03-10T04:00:00.000000,high,2685
2023-03-10T05:00:00.000000,high,4642
2023-03-10T06:00:00.000000,high,10747
2023-03-10T07:00:00.000000,high,34030
2023-03-10T08:00:00.000000,high,26794
2023-03-10T09:00:00.000000,high,69380
2023-03-10T10:00:00.000000,high,38302
2023-03-10T11:00:00.000000,high,43459
2023-03-10T12:00:00.000000,high,39816
2023-03-10T13:00:00.000000,high,43360
2023-03-10T14:00:00.000000,high,37887
2023-03-10T15:00:00.000000,high,39153
2023-03-10T16:00:00.000000,high,36549
2023-03-10T17:00:00.000000,high,37390
2023-03-10T18:00:00.000000,high,66617
2023-03-10T19:00:00.000000,high,24534
2023-03-10T20:00:00.000000,high,41847
2023-03-10T21:00:00.000000,high,17190
2023-03-10T22:00:00.000000,high,15352
2023-03-10T23:00:00.000000,high,11529
2023-03-11T00:00:00.000000,high,5764
2023-03-11T01:00:00.000000,high,4278
2023-03-11T02:00:00.000000,high,2548
2023-03-11T03:00:00.000000,high,2104
2023-03-11T04:00:00.000000,high,2137
2023-03-11T05:00:00.000000,high,2800
2023-03-11T06:00:00.000000,high,4465
2023-03-11T07:00:00.000000,high,10650
2023-03-11T08:00:00.000000,high,19215
2023-03-11T09:00:00.000000,high,22627
2023-03-11T10:00:00.000000,high,22114
2023-03-11T11:00:00.000000,high,25123
2023-03-11T12:00:00.000000,high,30732
2023-03-11T13:00:00.000000,high,27906
2023-03-11T14:00:00.000000,high,23982
2023-03-11T15:00:00.000000,high,21847
2023-03-11T16:00:00.000000,high,19975
2023-03-11T17:00:00.000000,high,17155
2023-03-11T18:00:00.000000,high,19756
2023-03-11T19:00:00.000000,high,14632
2023-03-11T20:00:00.000000,high,14839
2023-03-11T21:00:00.000000,high,13065
2023-03-11T22:00:00.000000,high,10392
2023-03-11T23:00:00.000000,high,7233
2023-03-12T00:00:00.000000,high,4213
2023-03-12T01:00:00.000000,high,2692
2023-03-12T02:00:00.000000,high,1842
2023-03-12T03:00:00.000000,high,1393
2023-03-12T04:00:00.000000,high,1189
2023-03-12T05:00:00.000000,high,2265
2023-03-12T06:00:00.000000,high,9044
2023-03-12T07:00:00.000000,high,8262
2023-03-12T08:00:00.000000,high,12493
2023-03-12T09:00:00.000000,high,15780
2023-03-12T10:00:00.000000,high,18579
2023-03-12T11:00:00.000000,high,18001
2023-03-12T12:00:00.000000,high,22014
2023-03-12T13:00:00.000000,high,16356
2023-03-12T14:00:00.000000,high,17770
2023-03-12T15:00:00.000000,high,19341
2023-03-12T16:00:00.000000,high,13363
2023-03-12T17:00:00.000000,high,12585
2023-03-12T18:00:00.000000,high,12774
2023-03-12T19:00:00.000000,high,10993
2023-03-12T20:00:00.000000,high,9780
2023-03-12T21:00:00.000000,high,14124
2023-03-12T22:00:00.000000,high,7177
2023-03-12T23:00:00.000000,high,5998
2023-03-13T00:00:00.000000,high,18482
2023-03-13T01:00:00.000000,high,6322
2023-03-13T02:00:00.000000,high,5185
2023-03-13T03:00:00.000000,high,3855
2023-03-13T04:00:00.000000,high,3196
2023-03-13T05:00:00.000000,high,4386
2023-03-13T06:00:00.000000,high,10795
2023-03-13T07:00:00.000000,high,19204
2023-03-13T08:00:00.000000,high,22824
2023-03-13T09:00:00.000000,high,42174
2023-03-13T10:00:00.000000,high,39864
2023-03-13T11:00:00.000000,high,44949
2023-03-13T12:00:00.000000,high,50212
2023-03-13T13:00:00.000000,high,46224
2023-03-13T14:00:00.000000,high,45108
2023-03-13T15:00:00.000000,high,37186
2023-03-13T16:00:00.000000,high,37468
2023-03-13T17:00:00.000000,high,31558
2023-03-13T18:00:00.000000,high,31314
2023-03-13T19:00:00.000000,high,27514
2023-03-13T20:00:00.000000,high,20557
2023-03-13T21:00:00.000000,high,21550
2023-03-13T22:00:00.000000,high,15331
2023-03-13T23:00:00.000000,high,14007
2023-03-14T00:00:00.000000,high,9237
2023-03-14T01:00:00.000000,high,7030
2023-03-14T02:00:00.000000,high,4354
2023-03-14T03:00:00.000000,high,2865
2023-03-14T04:00:00.000000,high,2964
2023-03-14T05:00:00.000000,high,9959
2023-03-14T06:00:00.000000,high,9622
2023-03-14T07:00:00.000000,high,14938
2023-03-14T08:00:00.000000,high,23913
2023-03-14T09:00:00.000000,high,31833
2023-03-14T10:00:00.000000,high,42279
2023-03-14T11:00:00.000000,high,48691
2023-03-14T12:00:00.000000,high,44083
2023-03-14T13:00:00.000000,high,40878
2023-03-14T14:00:00.000000,high,38880
2023-03-14T15:00:00.000000,high,39780
2023-03-14T16:00:00.000000,high,29640
2023-03-14T17:00:00.000000,high,30406
2023-03-14T18:00:00.000000,high,29335
2023-03-14T19:00:00.000000,high,24949
2023-03-14T20:00:00.000000,high,21183
2023-03-14T21:00:00.000000,high,41579
2023-03-14T22:00:00.000000,high,10834
2023-03-14T23:00:00.000000,high,12684
2023-03-15T00:00:00.000000,high,7569
2023-03-15T01:00:00.000000,high,4410
2023-03-15T02:00:00.000000,high,4257
2023-03-15T03:00:00.000000,high,3070
2023-03-15T04:00:00.000000,high,2662
2023-03-15T05:00:00.000000,high,4435
2023-03-15T06:00:00.000000,high,9405
2023-03-15T07:00:00.000000,high,18330
2023-03-15T08:00:00.000000,high,28284
2023-03-15T09:00:00.000000,high,34803
2023-03-15T10:00:00.000000,high,35364
2023-03-15T11:00:00.000000,high,31744
2023-03-15T12:00:00.000000,high,39502
2023-03-15T13:00:00.000000,high,34612
2023-03-15T14:00:00.000000,high,42720
2023-03-15T15:00:00.000000,high,31830
2023-03-15T16:00:00.000000,high,67292
2023-03-15T17:00:00.000000,high,28488
2023-03-15T18:00:00.000000,high,24405
2023-03-15T19:00:00.000000,high,25260
2023-03-15T20:00:00.000000,high,17722
2023-03-15T21:00:00.000000,high,16515
2023-03-15T22:00:00.000000,high,12496
2023-03-15T23:00:00.000000,high,9373
2023-03-16T00:00:00.000000,high,7603
2023-03-16T01:00:00.000000,high,5379
2023-03-16T02:00:00.000000,high,3876
2023-03-16T03:00:00.000000,high,2512
2023-03-16T04:00:00.000000,high,2319
2023-03-16T05:00:00.000000,high,6116
2023-03-16T06:00:00.000000,high,6880
2023-03-16T07:00:00.000000,high,17430
2023-03-16T08:00:00.000000,high,24499
2023-03-16T09:00:00.000000,high,27676
2023-03-16T10:00:00.000000,high,34014
2023-03-16T11:00:00.000000,high,34956
2023-03-16T12:00:00.000000,high,41791
2023-03-16T13:00:00.000000,high,42865
2023-03-16T14:00:00.000000,high,28518
2023-03-16T15:00:00.000000,high,32772
2023-03-16T16:00:00.000000,high,29223
2023-03-16T17:00:00.000000,high,28812
2023-03-16T18:00:00.000000,high,24817
2023-03-16T19:00:00.000000,high,19975
2023-03-16T20:00:00.000000,high,18295
2023-03-16T21:00:00.000000,high,14910
2023-03-16T22:00:00.000000,high,14952
2023-03-16T23:00:00.000000,high,10822
2023-03-17T00:00:00.000000,high,10603
2023-03-17T01:00:00.000000,high,5902
2023-03-17T02:00:00.000000,high,4138
2023-03-17T03:00:00.000000,high,2520
2023-03-17T04:00:00.000000,high,2433
2023-03-17T05:00:00.000000,high,3748
2023-03-17T06:00:00.000000,high,9147
2023-03-17T07:00:00.000000,high,18726
2023-03-17T08:00:00.000000,high,22503
2023-03-17T09:00:00.000000,high,38829
2023-03-17T10:00:00.000000,high,36744
2023-03-17T11:00:00.000000,high,42189
2023-03-17T12:00:00.000000,high,51732
2023-03-17T13:00:00.000000,high,45309
2023-03-17T14:00:00.000000,high,37572
2023-03-17T15:00:00.000000,high,76649
2023-03-17T16:00:00.000000,high,50133
2023-03-17T17:00:00.000000,high,27564
2023-03-17T18:00:00.000000,high,53764
2023-03-17T19:00:00.000000,high,21414
2023-03-17T20:00:00.000000,high,20517
2023-03-17T21:00:00.000000,high,17956
2023-03-17T22:00:00.000000,high,14515
2023-03-17T23:00:00.000000,high,11107
2023-03-18T00:00:00.000000,high,5764
2023-03-18T01:00:00.000000,high,3946
2023-03-18T02:00:00.000000,high,2524
2023-03-18T03:00:00.000000,high,2155
2023-03-18T04:00:00.000000,high,1870
2023-03-18T05:00:00.000000,high,2839
2023-03-18T06:00:00.000000,high,6070
2023-03-18T07:00:00.000000,high,11604
2023-03-18T08:00:00.000000,high,18630
2023-03-18T09:00:00.000000,high,23331
2023-03-18T10:00:00.000000,high,23064
2023-03-18T11:00:00.000000,high,27415
2023-03-18T12:00:00.000000,high,25107
2023-03-18T13:00:00.000000,high,26746
2023-03-18T14:00:00.000000,high,24487
2023-03-18T15:00:00.000000,high,22207
2023-03-18T16:00:00.000000,high,20521
2023-03-18T17:00:00.000000,high,36486
2023-03-18T18:00:00.000000,high,16075
2023-03-18T19:00:00.000000,high,15259
2023-03-18T20:00:00.000000,high,13440
2023-03-18T21:00:00.000000,high,10174
2023-03-18T22:00:00.000000,high,10645
2023-03-18T23:00:00.000000,high,6904
2023-03-19T00:00:00.000000,high,4441
2023-03-19T01:00:00.000000,high,2814
2023-03-19T02:00:00.000000,high,1893
2023-03-19T03:00:00.000000,high,1588
2023-03-19T04:00:00.000000,high,1188
2023-03-19T05:00:00.000000,high,2211
2023-03-19T06:00:00.000000,high,4455
2023-03-19T07:00:00.000000,high,7555
2023-03-19T08:00:00.000000,high,13840
2023-03-19T09:00:00.000000,high,15793
2023-03-19T10:00:00.000000,high,18055
2023-03-19T11:00:00.000000,high,19392
2023-03-19T12:00:00.000000,high,19977
2023-03-19T13:00:00.000000,high,20431
2023-03-19T14:00:00.000000,high,18942
2023-03-19T15:00:00.000000,high,13366
2023-03-19T16:00:00.000000,high,16786
2023-03-19T17:00:00.000000,high,11254
2023-03-19T18:00:00.000000,high,13404
2023-03-19T19:00:00.000000,high,12016
2023-03-19T20:00:00.000000,high,8418
2023-03-19T21:00:00.000000,high,7767
2023-03-19T22:00:00.000000,high,6003
2023-03-19T23:00:00.000000,high,5283
2023-03-20T00:00:00.000000,high,9420
2023-03-20T01:00:00.000000,high,6984
2023-03-20T02:00:00.000000,high,5496
2023-03-20T03:00:00.000000,high,3691
2023-03-20T04:00:00.000000,high,3057
2023-03-20T05:00:00.000000,high,4758
2023-03-20T06:00:00.000000,high,8083
2023-03-20T07:00:00.000000,high,17872
2023-03-20T08:00:00.000000,high,31972
2023-03-20T09:00:00.000000,high,45160
2023-03-20T10:00:00.000000,high,36919
2023-03-20T11:00:00.000000,high,42672
2023-03-20T12:00:00.000000,high,48471
2023-03-20T13:00:00.000000,high,46630
2023-03-20T14:00:00.000000,high,96258
2023-03-20T15:00:00.000000,high,74934
2023-03-20T16:00:00.000000,high,61348
2023-03-20T17:00:00.000000,high,78301
2023-03-20T18:00:00.000000,high,30751
2023-03-20T19:00:00.000000,high,25936
2023-03-20T20:00:00.000000,high,21690
2023-03-20T21:00:00.000000,high,19225
2023-03-20T22:00:00.000000,high,16056
2023-03-20T23:00:00.000000,high,12480
2023-03-21T00:00:00.000000,high,8679
2023-03-21T01:00:00.000000,high,6889
2023-03-21T02:00:00.000000,high,4704
2023-03-21T03:00:00.000000,high,2881
2023-03-21T04:00:00.000000,high,3175
2023-03-21T05:00:00.000000,high,4305
2023-03-21T06:00:00.000000,high,9954
2023-03-21T07:00:00.000000,high,18478
2023-03-21T08:00:00.000000,high,26442
2023-03-21T09:00:00.000000,high,37234
2023-03-21T10:00:00.000000,high,32544
2023-03-21T11:00:00.000000,high,36894
2023-03-21T12:00:00.000000,high,39231
2023-03-21T13:00:00.000000,high,42174
2023-03-21T14:00:00.000000,high,45298
2023-03-21T15:00:00.000000,high,43591
2023-03-21T16:00:00.000000,high,34753
2023-03-21T17:00:00.000000,high,31186
2023-03-21T18:00:00.000000,high,21915
2023-03-21T19:00:00.000000,high,22470
2023-03-21T20:00:00.000000,high,19152
2023-03-21T21:00:00.000000,high,16713
2023-03-21T22:00:00.000000,high,14599
2023-03-21T23:00:00.000000,high,11319
2023-03-22T00:00:00.000000,high,6496
2023-03-22T01:00:00.000000,high,5803
2023-03-22T02:00:00.000000,high,3615
2023-03-22T03:00:00.000000,high,2764
2023-03-22T04:00:00.000000,high,3259
2023-03-22T05:00:00.000000,high,3676
2023-03-22T06:00:00.000000,high,6049
2023-03-22T07:00:00.000000,high,15736
2023-03-22T08:00:00.000000,high,26974
2023-03-22T09:00:00.000000,high,38745
2023-03-22T10:00:00.000000,high,30783
2023-03-22T11:00:00.000000,high,39676
2023-03-22T12:00:00.000000,high,38614
2023-03-22T13:00:00.000000,high,37399
2023-03-22T14:00:00.000000,high,44380
2023-03-22T15:00:00.000000,high,27529
2023-03-22T16:00:00.000000,high,30453
2023-03-22T17:00:00.000000,high,28261
2023-03-22T18:00:00.000000,high,26937
2023-03-22T19:00:00.000000,high,21811
2023-03-22T20:00:00.000000,high,19482
2023-03-22T21:00:00.000000,high,15565
2023-03-22T22:00:00.000000,high,13863
2023-03-22T23:00:00.000000,high,10428
2023-03-23T00:00:00.000000,high,21138
2023-03-23T01:00:00.000000,high,5199
2023-03-23T02:00:00.000000,high,4201
2023-03-23T03:00:00.000000,high,2691
2023-03-23T04:00:00.000000,high,3003
2023-03-23T05:00:00.000000,high,4029
2023-03-23T06:00:00.000000,high,6663
2023-03-23T07:00:00.000000,high,18243
2023-03-23T08:00:00.000000,high,22098
2023-03-23T09:00:00.000000,high,30280
2023-03-23T10:00:00.000000,high,33009
2023-03-23T11:00:00.000000,high,42994
2023-03-23T12:00:00.000000,high,31849
2023-03-23T13:00:00.000000,high,49660
2023-03-23T14:00:00.000000,high,38806
2023-03-23T15:00:00.000000,high,33123
2023-03-23T16:00:00.000000,high,52472
2023-03-23T17:00:00.000000,high,27769
2023-03-23T18:00:00.000000,high,25566
2023-03-23T19:00:00.000000,high,22993
2023-03-23T20:00:00.000000,high,19950
2023-03-23T21:00:00.000000,high,16344
2023-03-23T22:00:00.000000,high,13233
2023-03-23T23:00:00.000000,high,16312
2023-03-24T00:00:00.000000,high,18000
2023-03-24T01:00:00.000000,high,6612
2023-03-24T02:00:00.000000,high,4719
2023-03-24T03:00:00.000000,high,2095
2023-03-24T04:00:00.000000,high,3163
2023-03-24T05:00:00.000000,high,10406
2023-03-24T06:00:00.000000,high,8892
2023-03-24T07:00:00.000000,high,17127
2023-03-24T08:00:00.000000,high,29734
2023-03-24T09:00:00.000000,high,39016
2023-03-24T10:00:00.000000,high,35625
2023-03-24T11:00:00.000000,high,43272
2023-03-24T12:00:00.000000,high,40221
2023-03-24T13:00:00.000000,high,35842
2023-03-24T14:00:00.000000,high,36189
2023-03-24T15:00:00.000000,high,38713
2023-03-24T16:00:00.000000,high,35782
2023-03-24T17:00:00.000000,high,31222
2023-03-24T18:00:00.000000,high,28668
2023-03-24T19:00:00.000000,high,24985
2023-03-24T20:00:00.000000,high,19455
2023-03-24T21:00:00.000000,high,18589
2023-03-24T22:00:00.000000,high,16038
2023-03-24T23:00:00.000000,high,12775
2023-03-25T00:00:00.000000,high,10389
2023-03-25T01:00:00.000000,high,4047
2023-03-25T02:00:00.000000,high,2934
2023-03-25T03:00:00.000000,high,2091
2023-03-25T04:00:00.000000,high,1884
2023-03-25T05:00:00.000000,high,4877
2023-03-25T06:00:00.000000,high,5577
2023-03-25T07:00:00.000000,high,10494
2023-03-25T08:00:00.000000,high,15861
2023-03-25T09:00:00.000000,high,22351
2023-03-25T10:00:00.000000,high,41054
2023-03-25T11:00:00.000000,high,25644
2023-03-25T12:00:00.000000,high,22981
2023-03-25T13:00:00.000000,high,27024
2023-03-25T14:00:00.000000,high,24571
2023-03-25T15:00:00.000000,high,20826
2023-03-25T16:00:00.000000,high,22159
2023-03-25T17:00:00.000000,high,20671
2023-03-25T18:00:00.000000,high,28100
2023-03-25T19:00:00.000000,high,13966
2023-03-25T20:00:00.000000,high,12211
2023-03-25T21:00:00.000000,high,10273
2023-03-25T22:00:00.000000,high,10233
2023-03-25T23:00:00.000000,high,7413
2023-03-26T00:00:00.000000,high,3942
2023-03-26T01:00:00.000000,high,2158
2023-03-26T02:00:00.000000,high,2152
2023-03-26T03:00:00.000000,high,1182
2023-03-26T04:00:00.000000,high,1357
2023-03-26T05:00:00.000000,high,2080
2023-03-26T06:00:00.000000,high,4600
2023-03-26T07:00:00.000000,high,7039
2023-03-26T08:00:00.000000,high,8481
2023-03-26T09:00:00.000000,high,16497
2023-03-26T10:00:00.000000,high,20709
2023-03-26T11:00:00.000000,high,21241
2023-03-26T12:00:00.000000,high,20674
2023-03-26T13:00:00.000000,high,34353
2023-03-26T14:00:00.000000,high,18966
2023-03-26T15:00:00.000000,high,14622
2023-03-26T16:00:00.000000,high,15556
2023-03-26T17:00:00.000000,high,14181
2023-03-26T18:00:00.000000,high,13437
2023-03-26T19:00:00.000000,high,13779
2023-03-26T20:00:00.000000,high,9820
2023-03-26T21:00:00.000000,high,7687
2023-03-26T22:00:00.000000,high,6732
2023-03-26T23:00:00.000000,high,4444
2023-03-27T00:00:00.000000,high,9043
2023-03-27T01:00:00.000000,high,6214
2023-03-27T02:00:00.000000,high,4605
2023-03-27T03:00:00.000000,high,3288
2023-03-27T04:00:00.000000,high,2973
2023-03-27T05:00:00.000000,high,5404
2023-03-27T06:00:00.000000,high,9720
2023-03-27T07:00:00.000000,high,19420
2023-03-27T08:00:00.000000,high,28203
2023-03-27T09:00:00.000000,high,39483
2023-03-27T10:00:00.000000,high,45594
2023-03-27T11:00:00.000000,high,41425
2023-03-27T12:00:00.000000,high,45400
2023-03-27T13:00:00.000000,high,43981
2023-03-27T14:00:00.000000,high,36450
2023-03-27T15:00:00.000000,high,35694
2023-03-27T16:00:00.000000,high,33942
2023-03-27T17:00:00.000000,high,35232
2023-03-27T18:00:00.000000,high,29925
2023-03-27T19:00:00.000000,high,26421
2023-03-27T20:00:00.000000,high,24609
2023-03-27T21:00:00.000000,high,19171
2023-03-27T22:00:00.000000,high,16831
2023-03-27T23:00:00.000000,high,12825
2023-03-28T00:00:00.000000,high,9145
2023-03-28T01:00:00.000000,high,5593
2023-03-28T02:00:00.000000,high,3367
2023-03-28T03:00:00.000000,high,2929
2023-03-28T04:00:00.000000,high,3391
2023-03-28T05:00:00.000000,high,4867
2023-03-28T06:00:00.000000,high,9769
2023-03-28T07:00:00.000000,high,20022
2023-03-28T08:00:00.000000,high,26965
2023-03-28T09:00:00.000000,high,36342
2023-03-28T10:00:00.000000,high,36225
2023-03-28T11:00:00.000000,high,40264
2023-03-28T12:00:00.000000,high,47292
2023-03-28T13:00:00.000000,high,46585
2023-03-28T14:00:00.000000,high,38071
2023-03-28T15:00:00.000000,high,34035
2023-03-28T16:00:00.000000,high,32671
2023-03-28T17:00:00.000000,high,31485
2023-03-28T18:00:00.000000,high,22870
2023-03-28T19:00:00.000000,high,18303
2023-03-28T20:00:00.000000,high,19644
2023-03-28T21:00:00.000000,high,15643
2023-03-28T22:00:00.000000,high,14094
2023-03-28T23:00:00.000000,high,11703
2023-03-29T00:00:00.000000,high,7732
2023-03-29T01:00:00.000000,high,6183
2023-03-29T02:00:00.000000,high,4182
2023-03-29T03:00:00.000000,high,2781
2023-03-29T04:00:00.000000,high,2866
2023-03-29T05:00:00.000000,high,7029
2023-03-29T06:00:00.000000,high,8941
2023-03-29T07:00:00.000000,high,16077
2023-03-29T08:00:00.000000,high,25929
2023-03-29T09:00:00.000000,high,28926
2023-03-29T10:00:00.000000,high,29646
2023-03-29T11:00:00.000000,high,40891
2023-03-29T12:00:00.000000,high,42024
2023-03-29T13:00:00.000000,high,34389
2023-03-29T14:00:00.000000,high,32046
2023-03-29T15:00:00.000000,high,36045
2023-03-29T16:00:00.000000,high,26166
2023-03-29T17:00:00.000000,high,31434
2023-03-29T18:00:00.000000,high,22110
2023-03-29T19:00:00.000000,high,22978
2023-03-29T20:00:00.000000,high,18277
2023-03-29T21:00:00.000000,high,17176
2023-03-29T22:00:00.000000,high,12765
2023-03-29T23:00:00.000000,high,10623
2023-03-30T00:00:00.000000,high,8133
2023-03-30T01:00:00.000000,high,4858
2023-03-30T02:00:00.000000,high,4350
2023-03-30T03:00:00.000000,high,2560
2023-03-30T04:00:00.000000,high,5409
